url,title,price,area_m2,floor,rooms,location,scrape_date,Típus,Állapot,Fűtés,Építés éve,Energetikai besorolás,,Napelem,Szintek száma,Erkély,Átlagos rezsiköltség,Tervezett átadás,Terasz
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-viii-kerulet/8654391?page=4&pos=13&cr=286,Budapest VIII. kerület eladó téglalakás 1 szobás: 32 millió Ft,32.0,15.0,2. emelet,1.0,"Budapest VIII. kerület, Baross utca",2025-08-14,Téglalakás,Újszerű,Egyéb,1950,nan,,nan,3,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-viii-kerulet/8657303?page=4&pos=14&cr=286,"Budapest VIII. kerület eladó téglalakás 2 szobás: 69,9 millió Ft",69.0,76.0,földszint,2.0,"Budapest VIII. kerület, Berzsenyi utca",2025-08-14,Téglalakás,Átlagos,Gázkazán,1900,nan,,nan,2,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet-istvanmezo/8637837?page=4&pos=15&cr=265,Budapest XIV. kerület eladó téglalakás 2 szobás: 63 millió Ft,63.0,60.0,3. emelet,2.0,"Budapest XIV. kerület, Istvánmező",2025-08-14,Téglalakás,Átlagos,Gázkazán,1920,nan,,Nincs,nan,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet-angyalfold/8651440?page=4&pos=16&cr=263,"Budapest XIII. kerület eladó téglalakás 2 szobás: 59,9 millió Ft",59.0,50.0,földszint,2.0,"Budapest XIII. kerület, Angyalföld, József Attila tér",2025-08-14,Téglalakás,Jó állapotú,Gázkazán,1950,nan,,nan,nan,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet-loportardulo/8658039?page=4&pos=17&cr=263,"Budapest XIII. kerület eladó téglalakás 3 szobás: 108,8 millió Ft",108.0,56.0,None,3.0,"Budapest XIII. kerület, Lőportárdűlő",2025-08-14,Téglalakás,Újszerű,Házközponti fűtés egyedi méréssel,2019,nan,,nan,nan,nan,nan,nan,24 m²
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet-ujlipotvaros/8652792?page=4&pos=18&cr=263,"Budapest XIII. kerület eladó téglalakás 2 szobás: 97,5 millió Ft",97.0,78.0,None,2.0,"Budapest XIII. kerület, Újlipótváros",2025-08-14,Téglalakás,Jó állapotú,Gázkazán,1930,nan,,nan,nan,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xiii-kerulet-vizafogo/8661809?page=4&pos=19&cr=263,"Budapest XIII. kerület eladó panellakás 3 szobás: 78,9 millió Ft",78.0,59.0,None,3.0,"Budapest XIII. kerület, Vizafogó",2025-08-14,Panellakás,Jó állapotú,Távfűtés egyedi méréssel,1975,nan,,nan,nan,4 m²,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8659805?page=4&pos=20&cr=263,Budapest XIII. kerület eladó téglalakás 4 szobás: 425 millió Ft,425.0,144.0,3. emelet,4.0,"Budapest XIII. kerület, Hajóépítő sétány",2025-08-14,Téglalakás,Újszerű,Hőszivattyú,2022,nan,,nan,nan,nan,nan,nan,85 m²
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet-loportardulo/8652791?page=5&pos=1&cr=263,"Budapest XIII. kerület eladó téglalakás 2 szobás: 70,9 millió Ft",70.0,37.0,None,2.0,"Budapest XIII. kerület, Lőportárdűlő",2025-08-14,Téglalakás,Új építésű,Hőszivattyú,2025,nan,,nan,nan,"5,5 m²",nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet-angyalfold/8661159?page=5&pos=2&cr=263,"Budapest XIII. kerület eladó téglalakás 2 szobás: 69,9 millió Ft",69.0,37.0,None,2.0,"Budapest XIII. kerület, Angyalföld",2025-08-14,Téglalakás,Új építésű,Hőszivattyú,2025,nan,,nan,nan,"2,9 m²",nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8664895?page=5&pos=3&cr=263,Budapest XIII. kerület eladó téglalakás 1 szobás: 66 millió Ft,66.0,40.0,3. emelet,1.0,"Budapest XIII. kerület, Göncz Árpád központ",2025-08-14,Téglalakás,Átlagos,Gázkazán,1960,nan,,nan,nan,"1,7 m²",nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet-ujlipotvaros/8659809?page=5&pos=4&cr=263,"Budapest XIII. kerület eladó téglalakás 2 szobás: 89,9 millió Ft",89.0,58.0,None,2.0,"Budapest XIII. kerület, Újlipótváros",2025-08-14,Téglalakás,Jó állapotú,Távfűtés,1963,nan,,nan,nan,3 m²,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8663340?page=5&pos=5&cr=263,Budapest XIII. kerület eladó téglalakás 4 szobás: 279 millió Ft,279.0,167.0,8. emelet,4.0,"Budapest XIII. kerület, Csata utca",2025-08-14,Téglalakás,Újszerű,Elektromos,2008,nan,,nan,nan,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8655430?page=5&pos=6&cr=263,"Budapest XIII. kerület eladó téglalakás 2 szobás: 35,9 millió Ft",35.0,33.0,szuterén,2.0,Budapest XIII. kerület,2025-08-14,Téglalakás,Felújítandó,Elektromos,1930,nan,,nan,3,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xii-kerulet-istenhegy/8562026?page=5&pos=7&cr=260,"Budapest XII. kerület eladó téglalakás 4 szobás: 144,9 millió Ft",144.0,107.0,None,4.0,"Budapest XII. kerület, Istenhegy",2025-08-14,Téglalakás,Felújítandó,Gázkazán,1985,F,,nan,nan,"8,5 m²",nan,nan,"28,7 m²"
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-iii-kerulet-obuda/8663792?page=5&pos=8&cr=260,Budapest III. kerület eladó panellakás 3 szobás: 85 millió Ft,85.0,68.0,9. emelet,3.0,"Budapest III. kerület, Óbuda",2025-08-14,Panellakás,Átlagos,Távfűtés,1980,nan,,nan,10,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iv-kerulet-megyer/8586502?page=5&pos=9&cr=258,"Budapest IV. kerület eladó téglalakás 2+1 fél szobás: 61,9 millió Ft",61.0,56.0,2. emelet,2.0,"Budapest IV. kerület, Megyer",2025-08-14,Téglalakás,Átlagos,Gáz (konvektor),1975,nan,,nan,5,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet-alsorakos/8587364?page=5&pos=10&cr=255,Budapest XIV. kerület eladó téglalakás 2+2 fél szobás: 75 millió Ft,75.0,74.0,1. emelet,2.0,"Budapest XIV. kerület, Alsórákos",2025-08-14,Téglalakás,Átlagos,Távfűtés egyedi méréssel,1968,E,,Nincs,nan,7 m²,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8611400?page=5&pos=11&cr=251,"Eladó 3 szobás téglalakás 127,03 millió Ft értékben Budapest XIII. kerületben - Parkside Residence lakóparkban",127.0,63.0,2. emelet,3.0,"Budapest XIII. kerület, Visegrádi utca 116.",2025-08-14,Téglalakás,Új építésű,Mennyezeti hűtés-fűtés,nan,A+,,nan,8,"7,1 m²",nan,2027. 4. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8611417?page=5&pos=12&cr=251,"Eladó 2 szobás téglalakás 86,48 millió Ft értékben Budapest XIII. kerületben - Parkside Residence lakóparkban",86.0,41.0,5. emelet,2.0,"Budapest XIII. kerület, Visegrádi utca 116.",2025-08-14,Téglalakás,Új építésű,Mennyezeti hűtés-fűtés,nan,A+,,nan,8,"6,1 m²",nan,2027. 4. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xv-kerulet-rakospalota/8666815?page=5&pos=13&cr=250,"Budapest XV. kerület eladó téglalakás 1 szobás: 31,5 millió Ft",31.0,20.0,földszint,1.0,"Budapest XV. kerület, Rákospalota",2025-08-14,Téglalakás,Felújított,Elektromos,1930,nan,,nan,1,nan,18 500 Ft/hó,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet/8614552?page=5&pos=14&cr=250,"Eladó 1 szobás téglalakás 68,37 millió Ft értékben Budapest XI. kerületben - Budai Walzer lakóparkban",68.0,33.0,2. emelet,1.0,"Budapest XI. kerület, Szerenád u.",2025-08-14,Téglalakás,nan,Padlófűtés,2027,A,,nan,nan,nan,nan,2027. 4. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet/8614566?page=5&pos=15&cr=250,"Eladó 1 szobás téglalakás 69,24 millió Ft értékben Budapest XI. kerületben - Budai Walzer lakóparkban",69.0,34.0,5. emelet,1.0,"Budapest XI. kerület, Szerenád u.",2025-08-14,Téglalakás,nan,Padlófűtés,2027,A,,nan,nan,nan,nan,2027. 4. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet/8614716?page=5&pos=16&cr=250,"Eladó 1 szobás téglalakás 55,26 millió Ft értékben Budapest XI. kerületben - Budai Walzer lakóparkban",55.0,26.0,3. emelet,1.0,"Budapest XI. kerület, Szerenád u.",2025-08-14,Téglalakás,nan,Padlófűtés,2027,A,,nan,nan,nan,nan,2028. 2. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8647208?page=5&pos=17&cr=250,Eladó 1 szobás téglalakás 75 millió Ft értékben Budapest XIII. kerületben - OLIVE Club House lakóparkban,75.0,38.0,3. emelet,1.0,"Budapest XIII. kerület, Szent László út 106.",2025-08-14,Téglalakás,Új építésű,Mennyezeti hűtés-fűtés,nan,A++,,nan,5,"5,2 m²",nan,2027. augusztus,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8647201?page=5&pos=18&cr=250,"Eladó 2 szobás téglalakás 73,1 millió Ft értékben Budapest XIII. kerületben - OLIVE Club House lakóparkban",73.0,45.0,1. emelet,2.0,"Budapest XIII. kerület, Szent László út 106.",2025-08-14,Téglalakás,Új építésű,Mennyezeti hűtés-fűtés,nan,A++,,nan,5,nan,nan,2027. augusztus,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8647204?page=5&pos=19&cr=250,"Eladó 1 szobás téglalakás 74,1 millió Ft értékben Budapest XIII. kerületben - OLIVE Club House lakóparkban",74.0,42.0,2. emelet,1.0,"Budapest XIII. kerület, Szent László út 106.",2025-08-14,Téglalakás,Új építésű,Mennyezeti hűtés-fűtés,nan,A++,,nan,5,"5,2 m²",nan,2027. augusztus,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-x-kerulet/8470972?page=5&pos=20&cr=250,"Eladó 2+1 fél szobás téglalakás 89,57 millió Ft értékben Budapest X. kerületben - Somfa Liget Vii. Ütem lakóparkban",89.0,62.0,5. emelet,2.0,"Budapest X. kerület, Somfa utca 5/a.",2025-08-14,Téglalakás,Új építésű,Házközponti fűtés egyedi méréssel,nan,nan,,nan,7,"34,9 m²",nan,2024. 1. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ix-kerulet/7620867?page=6&pos=1&cr=250,"Eladó 2 szobás téglalakás 70,81 millió Ft értékben Budapest IX. kerületben - Sunny Side Residence lakóparkban",70.0,44.0,földszint,2.0,Budapest IX. kerület,2025-08-14,Téglalakás,Új építésű,nan,2023,nan,,nan,nan,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ix-kerulet/8633163?page=6&pos=2&cr=250,"Eladó 1 szobás téglalakás 70,01 millió Ft értékben Budapest IX. kerületben - CITY PEARL lakóparkban",70.0,32.0,10 felett,1.0,"Budapest IX. kerület, Soroksári út 58",2025-08-14,Téglalakás,Új építésű,Egyéb,nan,nan,,nan,12,"5,3 m²",nan,2024. 3. negyedév,nan
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-budapest-ii-kerulet-huvosvolgy/8613340?page=6&pos=3&cr=250,"Budapest II. kerület eladó társasházi lakás 4 szobás: 296,4 millió Ft",296.0,97.0,2. emelet,4.0,"Budapest II. kerület, Hűvösvölgy",2025-08-14,Társasházi lakás,Új építésű,Hőszivattyú,2025,nan,,nan,4,nan,nan,nan,20 m²
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-viii-kerulet/7958256?page=6&pos=4&cr=250,"Eladó 1 szobás téglalakás 64,95 millió Ft értékben Budapest VIII. kerületben - UNIVERY Lakópark lakóparkban",64.0,29.0,6. emelet,1.0,Budapest VIII. kerület,2025-08-14,Téglalakás,Új építésű,nan,2025,nan,,nan,nan,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-viii-kerulet/7349233?page=6&pos=5&cr=250,"Eladó 2 szobás téglalakás 79,99 millió Ft értékben Budapest VIII. kerületben - UNIVERY Lakópark lakóparkban",79.0,46.0,1. emelet,2.0,Budapest VIII. kerület,2025-08-14,Téglalakás,Új építésű,nan,2025,nan,,nan,nan,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet-koerberek/8557632?page=6&pos=6&cr=250,"Eladó 4 szobás téglalakás 153,19 millió Ft értékben Budapest XI. kerületben - Lake11 lakóparkban",153.0,95.0,földszint,4.0,"Budapest XI. kerület, Kőérberek, Kánai út",2025-08-14,Téglalakás,Új építésű,Geotermikus,nan,A+,,nan,4,"12,4 m²",nan,2024. 2. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet/8614687?page=6&pos=7&cr=250,"Eladó 1 szobás téglalakás 59,45 millió Ft értékben Budapest XI. kerületben - Budai Walzer lakóparkban",59.0,28.0,földszint,1.0,"Budapest XI. kerület, Szerenád u.",2025-08-14,Téglalakás,nan,Padlófűtés,2027,A,,nan,nan,nan,nan,2028. 2. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iv-kerulet/8372241?page=6&pos=8&cr=250,"Eladó 3 szobás téglalakás 133,13 millió Ft értékben Budapest IV. kerületben - Bam Living lakóparkban",133.0,101.0,5. emelet,3.0,Budapest IV. kerület,2025-08-14,Téglalakás,Új építésű,Mennyezeti hűtés-fűtés,nan,AA+ (2016-2023-as besorolás),,nan,5,"96,5 m²",nan,2026. 4. negyedév,nan
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xv-kerulet-ujpalota/8617890?page=6&pos=9&cr=250,"Budapest XV. kerület eladó panellakás 3 szobás: 59,9 millió Ft",59.0,64.0,10. emelet,3.0,"Budapest XV. kerület, Újpalota, Kőrakás park",2025-08-14,Panellakás,Felújítandó,Távfűtés,nan,F,,Nincs,10,3 m²,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iv-kerulet/8367750?page=6&pos=10&cr=250,"Eladó 3 szobás téglalakás 125,87 millió Ft értékben Budapest IV. kerületben - Bam Living lakóparkban",125.0,100.0,1. emelet,3.0,Budapest IV. kerület,2025-08-14,Téglalakás,Új építésű,Mennyezeti hűtés-fűtés,nan,AA+ (2016-2023-as besorolás),,nan,5,"75,3 m²",nan,2026. 4. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iv-kerulet/8387699?page=6&pos=11&cr=250,"Eladó 2 szobás téglalakás 107,29 millió Ft értékben Budapest IV. kerületben - Bam Living lakóparkban",107.0,76.0,5. emelet,2.0,Budapest IV. kerület,2025-08-14,Téglalakás,Új építésű,Mennyezeti hűtés-fűtés,nan,AA+ (2016-2023-as besorolás),,nan,5,"72,2 m²",nan,2026. 4. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ix-kerulet/7518172?page=6&pos=12&cr=250,"Eladó 4 szobás téglalakás 159,08 millió Ft értékben Budapest IX. kerületben - Metrodom Green lakóparkban",159.0,82.0,10. emelet,4.0,Budapest IX. kerület,2025-08-14,Téglalakás,Új építésű,Egyéb,2025,A+,,nan,10,"12,9 m²",nan,Átadva,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xix-kerulet/8606967?page=6&pos=13&cr=250,"Eladó 1 szobás téglalakás 52,04 millió Ft értékben Budapest XIX. kerületben - Aerogate Homes lakóparkban",52.0,30.0,2. emelet,1.0,"Budapest XIX. kerület, Tompa utca 162119/7 hrsz.",2025-08-14,Téglalakás,Új építésű,Hőszivattyú,nan,nan,,nan,8,"8,3 m²",nan,2027. 2. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vii-kerulet/8602468?page=6&pos=14&cr=250,"Eladó 2 szobás téglalakás 141,35 millió Ft értékben Budapest VII. kerületben - LIGET VILLA - uniques homes by Faedra Group lakóparkban",141.0,47.0,1. emelet,2.0,"Budapest VII. kerület, Városligeti fasor 25-27",2025-08-14,Téglalakás,Új építésű,Padlófűtés,nan,nan,,nan,6,"8,7 m²",nan,2027. 4. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vii-kerulet/8602460?page=6&pos=15&cr=250,"Eladó 1 szobás téglalakás 119,35 millió Ft értékben Budapest VII. kerületben - LIGET VILLA - uniques homes by Faedra Group lakóparkban",119.0,35.0,földszint,1.0,"Budapest VII. kerület, Városligeti fasor 25-27",2025-08-14,Téglalakás,Új építésű,Padlófűtés,nan,nan,,nan,6,"4,1 m²",nan,2027. 4. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet/8510409?page=6&pos=16&cr=250,"Eladó 4 szobás téglalakás 132,9 millió Ft értékben Budapest XIV. kerületben - Telepes24 lakóparkban",132.0,82.0,1. emelet,4.0,"Budapest XIV. kerület, Telepes utca 24.",2025-08-14,Téglalakás,Új építésű,Házközponti fűtés egyedi méréssel,nan,nan,,nan,4,"23,5 m²",nan,2026. 4. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet/8510407?page=6&pos=17&cr=250,"Eladó 3 szobás téglalakás 89,9 millió Ft értékben Budapest XIV. kerületben - Telepes24 lakóparkban",89.0,56.0,1. emelet,3.0,"Budapest XIV. kerület, Telepes utca 24.",2025-08-14,Téglalakás,Új építésű,Házközponti fűtés egyedi méréssel,nan,nan,,nan,4,10 m²,nan,2026. 4. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet/8579076?page=6&pos=18&cr=250,"Eladó 3 szobás téglalakás 167,2 millió Ft értékben Budapest XIV. kerületben - Dürer Park lakóparkban",167.0,61.0,1. emelet,3.0,"Budapest XIV. kerület, Ajtósi Dürer sor 19-21.",2025-08-14,Téglalakás,Új építésű,Mennyezeti hűtés-fűtés,nan,A+,,nan,9,"31,6 m²",nan,2027. május,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet/8579069?page=6&pos=19&cr=250,"Eladó 2 szobás téglalakás 129,35 millió Ft értékben Budapest XIV. kerületben - Dürer Park lakóparkban",129.0,50.0,1. emelet,2.0,"Budapest XIV. kerület, Ajtósi Dürer sor 19-21.",2025-08-14,Téglalakás,Új építésű,Mennyezeti hűtés-fűtés,nan,A+,,nan,9,19 m²,nan,2027. május,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xv-kerulet/8538099?page=6&pos=20&cr=250,"Eladó 2 szobás téglalakás 63,99 millió Ft értékben Budapest XV. kerületben - Novus Liget Lakópark lakóparkban",63.0,42.0,1. emelet,2.0,"Budapest XV. kerület, Kékszilva utca 2.",2025-08-14,Téglalakás,Új építésű,Mennyezeti hűtés-fűtés,nan,A+,,nan,3,"6,5 m²",nan,2025. 4. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8570007?page=7&pos=1&cr=250,"Eladó 4 szobás téglalakás 506,97 millió Ft értékben Budapest XIII. kerületben - ART HOUSE lakóparkban",506.0,143.0,3. emelet,4.0,"Budapest XIII. kerület, Revész utca 18.",2025-08-14,Téglalakás,Új építésű,Geotermikus,nan,nan,,nan,7,"23,2 m²",nan,2027. szeptember,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8569998?page=7&pos=2&cr=250,"Eladó 2 szobás téglalakás 111,54 millió Ft értékben Budapest XIII. kerületben - ART HOUSE lakóparkban",111.0,45.0,3. emelet,2.0,"Budapest XIII. kerület, Revész utca 18.",2025-08-14,Téglalakás,Új építésű,Geotermikus,nan,nan,,nan,7,"8,9 m²",nan,2027. szeptember,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/7930693?page=7&pos=3&cr=250,"Eladó 2 szobás téglalakás 81,2 millió Ft értékben Budapest XIII. kerületben - Terracotta Clubhouse lakóparkban",81.0,49.0,1. emelet,2.0,"Budapest XIII. kerület, Jász utca 56",2025-08-14,Téglalakás,Új építésű,Egyéb,nan,A++,,nan,5,"10,1 m²",nan,2025. 3. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/7930668?page=7&pos=4&cr=250,"Eladó 2 szobás téglalakás 87,61 millió Ft értékben Budapest XIII. kerületben - Kamilla Club House By Astora lakóparkban",87.0,55.0,1. emelet,2.0,"Budapest XIII. kerület, Jász utca 48",2025-08-14,Téglalakás,Új építésű,Egyéb,nan,A++,,nan,5,15 m²,nan,2025. 3. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/7930669?page=7&pos=5&cr=250,"Eladó 3 szobás téglalakás 101,91 millió Ft értékben Budapest XIII. kerületben - Kamilla Club House By Astora lakóparkban",101.0,73.0,1. emelet,3.0,"Budapest XIII. kerület, Jász utca 48",2025-08-14,Téglalakás,Új építésű,Egyéb,nan,A++,,nan,5,3 m²,nan,2025. 3. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xxiii-kerulet/8554200?page=7&pos=6&cr=250,"Eladó 4 szobás téglalakás 266,25 millió Ft értékben Budapest XXIII. kerületben - Vereskő ikerház lakóparkban",266.0,166.0,2. emelet,4.0,"Budapest XXIII. kerület, Vereskő utca 4.",2025-08-14,Téglalakás,Új építésű,Hőszivattyú,nan,A+++,,nan,2,50 m²,nan,2026. július,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xxiii-kerulet/8554202?page=7&pos=7&cr=250,"Eladó 5 szobás téglalakás 315,13 millió Ft értékben Budapest XXIII. kerületben - Vereskő ikerház lakóparkban",315.0,192.0,2. emelet,5.0,"Budapest XXIII. kerület, Vereskő utca 4.",2025-08-14,Téglalakás,Új építésű,Hőszivattyú,nan,A+++,,nan,2,70 m²,nan,2026. július,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ix-kerulet/8549263?page=7&pos=8&cr=250,Eladó 2 szobás téglalakás 83 millió Ft értékben Budapest IX. kerületben - M76 Projekt lakóparkban,83.0,44.0,3. emelet,2.0,"Budapest IX. kerület, Mester utca 76/B",2025-08-14,Téglalakás,Új építésű,Mennyezeti hűtés-fűtés,nan,A+,,nan,7,"4,2 m²",nan,2026. 3. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ix-kerulet/8539346?page=7&pos=9&cr=250,"Eladó 4 szobás téglalakás 202,85 millió Ft értékben Budapest IX. kerületben - M76 Projekt lakóparkban",202.0,95.0,7. emelet,4.0,"Budapest IX. kerület, Mester utca 76/B",2025-08-14,Téglalakás,Új építésű,Mennyezeti hűtés-fűtés,nan,A+,,nan,7,"26,7 m²",nan,2026. 3. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vi-kerulet/8526456?page=7&pos=10&cr=250,"Eladó 3 szobás téglalakás 129,5 millió Ft értékben Budapest VI. kerületben - J10 Residence lakóparkban",129.0,67.0,3. emelet,3.0,"Budapest VI. kerület, Jókai utca 10.",2025-08-14,Téglalakás,Új építésű,Hőszivattyú,nan,A+++,,nan,4,nan,nan,2026. 3. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vi-kerulet/8526454?page=7&pos=11&cr=250,None,,,None,,nan,2025-08-14,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/7900464?page=7&pos=12&cr=250,"Eladó 3 szobás téglalakás 95,97 millió Ft értékben Budapest XIII. kerületben - River Life lakóparkban",95.0,57.0,2. emelet,3.0,"Budapest XIII. kerület, Népfürdő utca 47.",2025-08-14,Téglalakás,Új építésű,Egyéb,2026,AA+ (2016-2023-as besorolás),,nan,8,"9,1 m²",nan,2024. 4. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/7900457?page=7&pos=13&cr=250,"Eladó 4 szobás téglalakás 94,58 millió Ft értékben Budapest XIII. kerületben - River Life lakóparkban",94.0,64.0,1. emelet,4.0,"Budapest XIII. kerület, Népfürdő utca 47.",2025-08-14,Téglalakás,Új építésű,Egyéb,2026,AA+ (2016-2023-as besorolás),,nan,8,nan,nan,2024. 4. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-viii-kerulet/8517110?page=7&pos=14&cr=250,"Eladó 2 szobás téglalakás 57,99 millió Ft értékben Budapest VIII. kerületben - Brickery Homes lakóparkban",57.0,47.0,2. emelet,2.0,"Budapest VIII. kerület, Szeszgyár utca 4.",2025-08-14,Téglalakás,Új építésű,Fan coil,nan,nan,,nan,8,nan,nan,2026. március,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iv-kerulet/8314161?page=7&pos=15&cr=250,"Eladó 3 szobás téglalakás 120,35 millió Ft értékben Budapest IV. kerületben - Lorántffy-Green House lakóparkban",120.0,93.0,4. emelet,3.0,Budapest IV. kerület,2025-08-14,Téglalakás,Új építésű,Hőszivattyú,nan,A+,,nan,4,"4,5 m²",nan,2025. 4. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet/8482456?page=7&pos=16&cr=250,"Eladó 4 szobás téglalakás 173,9 millió Ft értékben Budapest XI. kerületben - Andor Liget Lakópark lakóparkban",173.0,79.0,3. emelet,4.0,"Budapest XI. kerület, Andor utca 60.",2025-08-14,Téglalakás,Új építésű,Mennyezeti hűtés-fűtés,nan,A++,,nan,5,"31,7 m²",nan,2027. 2. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet/8482364?page=7&pos=17&cr=250,"Eladó 2 szobás téglalakás 81,9 millió Ft értékben Budapest XI. kerületben - Andor Liget Lakópark lakóparkban",81.0,40.0,1. emelet,2.0,"Budapest XI. kerület, Andor utca 60.",2025-08-14,Téglalakás,Új építésű,Mennyezeti hűtés-fűtés,nan,A++,,nan,5,"35,5 m²",nan,2027. 2. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet/8482386?page=7&pos=18&cr=250,"Eladó 3 szobás téglalakás 133,9 millió Ft értékben Budapest XI. kerületben - Andor Liget Lakópark lakóparkban",133.0,63.0,1. emelet,3.0,"Budapest XI. kerület, Andor utca 60.",2025-08-14,Téglalakás,Új építésű,Mennyezeti hűtés-fűtés,nan,A++,,nan,5,"27,2 m²",nan,2027. 2. negyedév,nan
